content	NCRsurprise	SSPOL	OPW	BLNW	ONW	BLPW	NCRanticipation	APO	NRCHASHNEG	S140LEXPOS	ANE	SWP	NCRjoy	SWN	s140	NCRsadness	NCRnegative	NCRpositive	SSN	S140LEXNEG	label	NCRdisgust	NCRanger	NRCHASHPOS	NCRtrust	NCRfear	SSP
goodnite #twitter (:	0	neutral	0	0	0	0	0	0	-0.528	1.258	0	0.0	0	0.0	neutral	0	0	0	-1	0.0	neutral	0	0	0.0	0	0	1
#Twitter needs to get their shit together cause they fucking up! I'm not getting my RT's or mentions. -______________-	0	negative	0	2	0	0	0	0	-9.238000000000001	4.645000000000001	-8	0.3545570382702863	0	-0.8310546875	negative	0	1	0	-2	-5.896999999999999	negative	1	1	1.27	0	0	2
Out of #curiosity #doesanyoneknow if it's against the #Twitter #TOS to use #hashtags so #eggregiously as I seem to be doing #tonight?	1	neutral	0	0	1	0	1	0	-5.085999999999999	2.98	0	0.441619873046875	0	-0.09613418579101562	negative	0	0	1	-1	-2.253	neutral	0	0	0.9389999999999998	0	0	1
RT@jeffbullas Twitters impressive numbers  http://t.co/VJRSsfYn #Twitter #SMM #SocialMedia	0	negative	1	0	0	1	0	3	-0.994	2.079	0	0.25	0	0.0	neutral	0	0	1	-2	-0.282	positive	0	0	1.3900000000000001	0	0	2
#Twitter Off.. T_T	0	neutral	0	0	0	0	0	0	-1.228	0.41	0	0.0	0	-0.35400390625	neutral	0	0	0	-1	-0.856	neutral	0	0	0.159	0	0	1
RT @JonJars: #twitter; for those statuses you'd never post on #facebook	0	neutral	0	0	0	0	0	0	-4.089	3.3070000000000004	0	0.03125	0	-0.375244140625	neutral	0	0	0	-1	-0.468	neutral	0	0	0.244	0	0	1
fuck that facebook bullshit. #twitter bitch	0	negative	0	3	1	0	0	0	-4.297000000000001	0.605	-13	0.0	0	-0.52734375	neutral	1	1	0	-3	-1.646	positive	1	1	0.0	0	1	1
RT @mixedchik22: #Twitter.... Side Affects include: Procrastination No Sleep Unable to Focus on ANYTHING Subtweeting RT TT and Low Batteries	0	negative	0	2	3	0	0	0	-5.339	2.339	-1	0.04913330078125	0	-0.8494491577148438	negative	1	2	2	-2	-5.74	negative	0	0	2.21	0	0	1
@TheRealJedaD If her name ain't #Twitter then ur not bcuz u been on here for a minute goin HAM...lol I'm Just Sayin!!	0	positive	1	0	0	0	0	0	-6.265999999999999	4.737	0	0.26158905029296875	0	-0.71875	positive	0	0	0	-1	-2.7449999999999997	neutral	0	0	2.0660000000000003	0	0	2
RT @kattwilliams__: #IReallyHateWhenPeople TyP3 L!k3 tH!S Or #Use #Hashtags #In #Every #Word #On #Twitter	0	positive	0	0	0	0	0	0	-2.281	2.5960000000000005	0	0.160247802734375	0	0.0	neutral	0	0	1	-1	-0.083	neutral	0	0	0.48	1	0	2
Tired of those spammy Twitter DMs? http://t.co/atMIoMoO #twitter #spam	0	negative	0	1	1	0	0	0	-3.8790000000000004	1.051	-4	0.0	0	-0.0625	neutral	0	1	0	-2	-1.8490000000000002	neutral	0	0	0.32899999999999996	0	0	1
Okay #Twitter it'd be muchhh appreciated if you could start working on my computer soon.	0	positive	1	0	0	1	1	2	-1.73	3.821	0	0.6290283203125	0	-0.24999642372131348	neutral	0	0	1	-1	-2.28	negative	0	0	1.337	0	0	2
@bhammz Welcome to #Twitter	0	positive	1	0	0	1	0	2	-0.62	2.709	0	0.04296875	0	0.0	positive	0	0	0	-1	-0.165	neutral	0	0	0.589	0	0	2
its funny how you can take time out your precious #twitter time to monitor or judge what in saying	1	positive	2	1	0	1	3	4	-4.869999999999999	4.591000000000001	0	0.4970712661724406	1	-0.20550918579101562	positive	0	0	1	-1	-0.838	neutral	0	0	1.054	0	0	3
#Twitter is hella coo... like farreal i love twitter.	0	positive	2	0	0	2	0	5	-2.337	2.394	0	0.532470703125	1	-0.0625	positive	0	0	1	-1	-0.9279999999999999	positive	0	0	1.039	0	0	3
#Twitter honey i don't freaking know anymore &gt;&lt;&quot;	0	negative	0	1	0	0	0	0	-2.8440000000000003	0.596	0	0.11212158203125	0	-0.15621566772460938	neutral	0	0	1	-2	-2.496	neutral	0	0	0.32	0	0	1
@cpmorris congrats on joining #twitter	0	neutral	0	0	0	0	0	2	-0.528	3.4310000000000005	0	0.03125	0	0.0	positive	0	0	0	-1	0.0	neutral	0	0	1.831	0	0	1
#Twitter.... Side Affects include: Procrastination No Sleep Unable to Focus on ANYTHING Subtweeting RT TT and Low Batteries	0	negative	0	2	3	0	0	0	-5.339	1.726	-1	0.04913330078125	0	-0.8494491577148438	negative	1	2	2	-2	-5.74	negative	0	0	2.172	0	0	1
@Adaddy101 @johnodame .. all this flirting over #twitter is starting to make me think you guys got a crush on each other #bromance.	0	positive	0	1	1	0	0	0	-4.238	3.59	-1	1.130493193909388	0	-0.61407470703125	neutral	0	0	0	-1	-1.419	neutral	0	0	1.6589999999999998	0	0	2
RT @nagoul1: #Retweets section of my #twitter account has not been working for 17 hours! Is Everyone else having this problem? #RT #RTs	0	negative	0	1	1	0	0	0	-4.720000000000001	5.086	-2	0.0197296142578125	0	-0.875	negative	1	1	1	-2	-3.6820000000000004	negative	0	0	1.855	1	1	2
#Twitter it's been a pleasure but I have to go exercise and eat dinner! Possibly be back b4 I sleep? We'll c! I am #BLESSED &amp; we all are! =)	0	positive	2	0	0	1	0	3	-3.6440000000000006	7.814000000000001	0	1.0911865793314064	1	-0.3510160446166992	positive	0	0	3	-1	-4.526000000000001	neutral	0	0	5.902000000000001	0	0	3
#OkUPrettyBut you never talk shit on #Twitter @HannahMcCall1 :)	0	negative	0	1	0	0	0	0	-3.028	1.133	-4	0.03125	0	-0.5426025390625	neutral	0	1	1	-2	-1.459	neutral	1	1	0.12	0	0	1
#ihateitwhen i think of a cool twitby da tym i grab da fone &amp; load #twitter i would have forgotten it!!! #dumbass	0	positive	0	0	0	1	0	1	-4.724	3.5809999999999995	-4	0.0074462890625	0	-0.9364652633666992	neutral	1	2	1	-1	-4.891	neutral	0	1	1.309	0	1	2
Lol itss ben a #year since i had a #twitter but i jus start using it	0	positive	0	0	0	0	1	3	-3.3889999999999993	2.8970000000000007	0	0.125	0	-0.3124964237213135	neutral	0	0	0	-1	-2.577	neutral	0	0	1.602	0	0	2
RT @Killin_EmSoftly: who follows ppl then unfollows them?!..  #YourLameAsHell tryna make it seem like your somebody IMPORTANT!! it's only #TWITTER! smh..	0	positive	2	0	0	2	0	4	-12.199000000000002	5.348	0	0.8129883110968881	0	-0.0078125	neutral	0	0	1	-1	-5.279999999999999	neutral	0	0	1.115	1	0	2
I want to be a #Twitter Cypher.	0	neutral	1	0	0	0	0	1	-1.693	0.546	0	1.220703125E-4	0	-0.34521484375	positive	0	0	0	-1	-1.445	neutral	0	0	0.14600000000000002	0	0	1
#Retweets section of my #twitter account has not been working for 17 hours! Is Everyone else having this problem? #RT #RTs	0	negative	0	1	1	0	0	0	-4.720000000000001	4.473	-2	0.0197296142578125	0	-0.875	negative	1	1	1	-2	-3.6820000000000004	negative	0	0	1.817	1	1	2
RT Is @Wahooly the long awaited way to make clear the ROI of #Twitter? http://t.co/rjY5WGr0 #socialmedia /via @socialmedia2day #gosocial	0	neutral	1	0	1	1	1	1	-0.857	2.789	-1	0.6199036091274057	0	-0.0155029296875	positive	0	0	0	-1	-0.42500000000000004	neutral	0	0	1.3519999999999999	0	0	1
It's #real when you tell ur man how ur gfs roasted your ex on #twitter and he's like good job babe lol	1	positive	3	0	0	2	1	8	-7.085	6.016000000000001	0	1.1743184942752123	1	-0.19436264038085938	neutral	0	0	3	-1	-1.6669999999999998	neutral	0	0	2.9429999999999996	2	0	2
#twitter; for those statuses you'd never post on #facebook	0	neutral	0	0	0	0	0	0	-4.089	2.694	0	0.03125	0	-0.375244140625	neutral	0	0	0	-1	-0.468	neutral	0	0	0.206	0	0	1
@msleamichele @NayaRivera @DiannaAgron @MsAmberPRiley please could u somehow convince #hemo to join #twitter we need her awesomeness!! #glee	0	positive	4	0	0	2	1	6	-4.285	5.749	0	0.21875	1	-0.521484375	neutral	0	0	3	-1	-1.776	neutral	0	0	7.753000000000001	1	0	2
I just installed the new Twidroyd for #Twitter on my #Android Phone - It's #Free give it a try. http://t.co/eKh5JmGp	0	neutral	2	0	1	1	0	1	-2.3089999999999997	3.857	0	0.49546003341674805	0	-0.2660521326267826	neutral	0	0	0	-1	-1.714	neutral	0	0	3.0789999999999997	0	0	1
for some reason #twitter isnt allowing me to see my tweets that got retweeted.	0	neutral	1	0	0	0	0	0	-3.837	3.0029999999999997	0	0.22076475620269775	0	0.0	negative	0	0	1	-1	-2.261	negative	0	0	0.571	0	0	1
Its 11:56 &amp; im going to sleep now &gt;.&lt; O'well :) good night #Twitter .	1	positive	1	0	0	1	1	3	-0.905	1.4249999999999998	0	0.7083761114627123	1	-0.2255859375	positive	0	0	1	-1	-1.538	neutral	0	0	2.218	1	0	2
Getting ready 4 bed... School tomorrow. We have an evacuation at school! Night #Twitter =]	0	positive	1	0	0	1	2	0	-0.632	1.5839999999999999	0	0.25048828125	0	-0.2836332321166992	neutral	0	1	0	-1	-1.8679999999999999	neutral	0	0	5.715999999999999	2	0	2
#Twitter off! See ya :D @justinbieber Love u and have #SweetDreams. â™¥	0	positive	1	0	0	1	0	3	-1.8780000000000001	5.801	0	0.35382139682769775	1	-0.5409574508666992	positive	0	0	1	-1	-1.356	neutral	0	0	2.8089999999999997	0	0	3
Goodnight everyone #twitter off	0	neutral	0	0	0	0	0	0	-0.528	2.266	0	0.0	0	-0.35400390625	positive	0	0	0	-1	-0.024	neutral	0	0	1.054	0	0	1
I don't seem to get cutsey and chain emails now that people can post whatever they want on #Facebook and #Twitter?	0	neutral	1	0	1	0	0	1	-6.557	2.016	0	0.16998672577028628	0	-0.4118309020996094	neutral	0	0	0	-1	-3.098	neutral	0	0	1.2349999999999999	0	0	1
i want him to make a #Twitter	0	neutral	1	0	0	0	0	1	-1.762	0.616	0	0.24218752984688807	0	-0.34521484375	positive	0	0	0	-1	-1.695	neutral	0	0	0.131	0	0	1
FUCK #facebook #twitter is way better #teamfollowback #followme	0	negative	1	1	0	1	0	2	-2.31	0.862	-4	0.551605224609375	0	0.0	neutral	0	0	0	-3	-0.963	positive	0	0	0.353	0	0	1
Good lord #twitter send my bloody tweets! #ihateyourightnow	1	positive	1	1	1	1	1	3	-1.7560000000000002	2.8859999999999997	-3	0.8333761114627123	1	-0.109375	neutral	1	2	2	-1	-1.3820000000000001	negative	2	1	1.393	2	1	2
I feel all alone on #twitter. #itstolate	0	neutral	0	0	0	0	0	0	-1.266	0.47	-2	0.40343666076660156	0	-0.03515625	negative	0	0	0	-1	-2.4939999999999998	negative	0	0	0.237	0	0	1
So im about to make another #twitter account since this one fucked up	0	negative	0	0	0	0	0	0	-3.0080000000000005	0.505	-4	0.30241397027657557	0	-0.125	neutral	0	0	0	-3	-3.2079999999999997	negative	0	0	0.314	1	0	1
Good Night #Twitter &amp;&amp; #TwitterTweeters :)	1	positive	1	0	0	1	1	3	-0.528	1.4249999999999998	0	0.7083761114627123	1	-0.0029296875	neutral	0	0	1	-1	0.0	neutral	0	0	1.289	1	0	2
RT @Hirudineajigane: #Twitter Thank you.Read those great tweets.helps live better! :) Bows. http://t.co/FNKBW24F	0	positive	4	0	0	3	0	7	-1.649	6.916999999999999	0	0.6495575904846191	0	0.0	neutral	0	0	0	-1	0.0	neutral	0	0	3.0229999999999997	0	0	3
@mpeagler http://t.co/1EYtmczJ @GetGlue #Twitter	0	neutral	0	0	0	0	0	0	-0.528	0.41	0	0.0	0	0.0	positive	0	0	0	-1	0.0	neutral	0	0	0.0	0	0	1
#twitter/off	0	neutral	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	neutral	0	0	0	-1	0.0	neutral	0	0	0.0	0	0	1
#Twitter Thank you.Read those great tweets.helps live better! :) Bows.	0	positive	4	0	0	3	0	7	-1.649	6.304	0	0.6495575904846191	0	0.0	neutral	0	0	0	-1	0.0	neutral	0	0	2.9850000000000003	0	0	3
I might call it a night goodnight #twitter	0	neutral	1	0	0	0	0	0	-1.585	2.107	0	0.0	0	-0.40909433644173987	positive	0	0	0	-1	-0.454	neutral	0	0	1.693	0	0	1
Good night to the #twitter world! #sleeptight	1	positive	1	0	0	1	1	3	-0.62	2.5039999999999996	0	0.7083761114627123	1	-0.00439453125	neutral	0	0	1	-1	-0.165	neutral	0	0	2.0220000000000002	1	0	2
search #facebook for &quot;FACEBOOK/TWITTER INDIE ARTIST MUSIC NETWORK (WORLDWIDE) &quot; add yourself for more #twitter followers! network here!	0	positive	0	0	0	0	2	0	-6.476	8.756000000000002	0	0.1796875	1	-0.8125	positive	1	0	1	-1	-0.242	neutral	0	0	3.1770000000000005	0	0	2
RT @iTweetTechNews: Famous wrestler Razor Ramon is trending on #Twitter.	0	neutral	1	0	0	1	0	0	-2.46	2.74	0	0.40625	0	0.0	neutral	0	0	1	-1	-1.138	neutral	0	0	1.046	0	1	1
RT @nine_oh: SIMPLY DA BEST ON #TWITTER MY TWEEPS @Mui_Dziak @Ecofriendly211 @wstein @imCHOKOLATEwhoU @SoDear2MyHeart @sscoop4 @PyrexPress	0	positive	1	0	0	1	0	3	-0.952	3.627	0	0.38671875	0	0.0	positive	0	0	0	-1	-0.366	neutral	0	0	3.4800000000000004	0	0	2
i always say i'm gonna go to bed early then #twitter gets in my way..	0	neutral	0	0	0	0	0	0	-1.6309999999999998	1.405	0	0.12139898353780154	0	-0.125	neutral	0	0	0	-1	-2.805	neutral	0	0	2.115	0	0	1
Gonna Crash Out Pretty Tired Night #Twitter&lt;3	1	positive	1	2	1	1	1	1	0.0	0.696	-4	0.0	1	-0.3275032043457031	neutral	1	2	1	-1	-1.9380000000000002	neutral	0	0	1.475	1	1	3
My DM's Come in So Fucking Late Damn #Twitter	0	neutral	0	2	1	0	0	0	-2.074	0.849	-8	0.031317710876464844	0	-0.5760498046875	negative	1	2	0	-1	-3.26	negative	1	1	1.006	0	0	1
#Twitter: What's happening? #Facebook: What's on your mind? #Myspace: Where is everyone?	0	neutral	0	0	1	0	0	0	-4.938000000000001	2.994	0	0.03125	0	-0.01739501953125	neutral	0	0	0	-1	-1.207	neutral	0	0	0.285	0	0	1
@FATBOYFRESH87 Hey brotha I forgot you had a #twitter	0	positive	0	0	0	0	0	0	-1.449	3.2680000000000002	0	0.0	0	-0.09375	neutral	0	0	0	-1	-1.606	neutral	0	0	0.53	0	0	2
Haven't been on this Twitter shit in a while man. Here because looks like #AboutThatLife be haven hella fun on #Twitter	0	negative	3	1	0	2	1	6	-3.8180000000000005	1.742	-4	0.2437744140625	1	-0.5570707321166992	neutral	0	1	2	-2	-3.2790000000000004	positive	1	1	1.362	1	0	2
So what #twitter needs is a &quot;save tweet&quot; text function. So I could &quot;st @xyz 5&quot; to save the 5th most recent msg on twitter site to read later	0	positive	0	0	0	0	0	2	-5.090000000000001	2.84	0	0.4066162109375	1	-0.1328125	positive	0	0	1	-1	-3.3850000000000002	neutral	0	0	0.738	1	0	2
RT @SomalyMam: You follow me on #twitter Like my #Foundation on #facebook http://t.co/3kGgPh7z! Together we can stop #humantrafficking	0	positive	1	0	0	1	0	2	-3.2359999999999998	5.132000000000001	-1	0.24890290200710297	0	-0.0031728744506835938	positive	0	0	1	-1	-0.951	neutral	0	0	1.1400000000000001	0	0	2
I think I'm addicted to checking my #email #twitter and #facebook	0	neutral	0	1	0	0	0	0	-3.035	2.229	0	0.0074462890625	0	-0.0625	neutral	0	0	0	-1	-1.4420000000000002	neutral	0	0	1.031	0	0	1
Yep it's official my tweets that get RT'd aren't showing me when they get RT'd. Dammit #Twitter sometimes it's #Love/Hate thing we have!!	0	negative	1	0	0	0	0	0	-5.231999999999999	4.237	0	0.04309845154057257	0	-0.15668010711669922	negative	0	0	0	-4	-4.239	negative	0	0	2.6060000000000008	1	0	3
#Retweet #RT #BabyMamaDrama #BabyDaddyDrama #Twitter #S/O to everyone who read my blog www.cpc504.blogspot.com	0	neutral	0	0	0	0	0	0	-1.8	4.5600000000000005	0	3.662109375E-4	0	0.0	neutral	0	0	0	-1	-0.531	neutral	0	0	2.267	0	0	1
twitter just helped me find the song from the end of a TV show i just watched. #Twitter &gt; ...	0	neutral	2	0	0	1	0	0	-1.5779999999999998	3.386000000000001	0	0.4545936584472656	0	-0.09715557098388672	neutral	0	0	0	-1	-1.617	positive	0	0	1.882	1	0	1
RT @monicaruzza: @king_fizzy &amp; @_Bigrob step your #twitter game up @elijahcrago is starting to catch up	1	neutral	0	0	1	0	0	0	-1.124	2.549	0	0.107421875	0	-0.1909484879579395	positive	0	0	0	-1	-0.834	neutral	0	0	0.9299999999999999	0	0	1
Thanks Irma @TellJuicy  &quot;TWITTER 4 BUSINESS&quot; November 16 http://t.co/gOrDf5dj @KingstonCC #Twitter #Melbourne #Business	0	positive	0	0	0	0	0	2	-0.9670000000000001	4.773	0	0.01171875	0	0.0	positive	0	0	0	-1	-0.069	neutral	0	0	1.32	0	0	2
@RashadHurst Pls let us know if you need help w/ music marketing promo. We got #Twitter &amp; #Youtube on lock. http://t.co/fcPBcqLo	0	neutral	1	0	0	0	0	2	-4.133	5.042	0	0.22149658203125	1	-0.1063995361328125	neutral	1	0	1	-1	-0.839	neutral	0	0	2.3930000000000002	0	0	1
#IReallyHateWhenPeople TyP3 L!k3 tH!S Or #Use #Hashtags #In #Every #Word #On #Twitter	0	positive	0	0	0	0	0	0	-1.9610000000000003	1.785	0	0.160247802734375	0	0.0	neutral	0	0	1	-1	-0.083	neutral	0	0	0.442	1	0	2
#Twitter Buzz Builds for the #Occupy_Wall_Street Movement [CHARTS] http://t.co/gHCez2Yk	0	neutral	0	0	0	0	1	0	-0.742	2.91	0	0.0	0	-0.113525390625	neutral	0	0	1	-1	0.0	neutral	0	0	1.1709999999999998	0	1	1
enjoy  #Twitter Buzz Builds for the #Occupy_Wall_Street Movement [CHARTS] http://t.co/vKjwATSr great	0	positive	2	0	0	2	2	5	-0.742	5.359999999999999	0	0.44140625	1	-0.113525390625	positive	0	0	2	-1	0.0	neutral	0	0	3.7199999999999998	1	1	3
@MsTapoutBarbie Yep figured my shit is jacked. Dammit #Twitter!!	0	negative	1	1	0	0	0	0	-2.074	2.6769999999999996	-4	0.0	0	-0.1669921875	neutral	0	1	0	-2	-4.709	negative	1	1	1.2329999999999999	0	0	2
RT @jeffbullas: What Is A #Facebook â€œLikeâ€ Worth For Your Business? http://t.co/BsT25W2u #SMM #SocialMedia #Twitter	0	neutral	1	0	0	1	0	2	-2.12	3.314	0	0.12109375	0	-0.0625	neutral	0	0	1	-1	-0.115	neutral	0	0	0.26	0	0	1
Shes a freaked out philosopher on #twitter lol girl bye	0	negative	0	0	0	0	1	3	-1.9249999999999998	2.2560000000000002	0	0.0390625	0	-0.06488418579101562	neutral	0	0	1	-2	-1.0919999999999999	neutral	0	0	1.863	1	0	2
gotta get back on my #twitter #grind	0	neutral	1	1	1	0	0	0	-0.6940000000000001	0.45699999999999996	0	0.21735000515764114	0	-0.002197265625	neutral	0	0	0	-1	-1.0719999999999998	neutral	0	0	1.0350000000000001	0	0	1
dear @twitter / #twitter FIX YOUR SHIT. we cant see our retweets or mentions!	0	negative	1	1	0	0	0	2	-6.801	5.5489999999999995	-4	0.36871397495269775	0	-0.17596435546875	neutral	0	1	1	-2	-3.026	negative	1	1	0.5479999999999999	0	0	2
RT @mellee_love: Everyone be sure to follow me on #twitter @mellee_love and check out my boy @TheRealDWI CT stand up!!	0	positive	2	0	0	0	0	0	-3.199	5.617	0	0.44278030035924165	0	-0.010440856218338013	positive	0	1	0	-1	-1.384	neutral	1	0	1.742	0	0	3
Lol Smh gudnite #twitter	0	positive	0	0	0	0	0	3	-4.0649999999999995	1.732	0	0.0	0	0.0	neutral	0	0	0	-1	-1.185	neutral	0	0	0.0	0	0	2
Best night inna while :) #newbestfriends wish you kids had #Twitter #amaturehour	0	positive	2	0	0	1	0	4	-2.0149999999999997	3.0080000000000005	0	0.13671875	0	-0.06103515625	neutral	0	0	0	-1	-1.574	neutral	0	0	2.394	0	0	2
RT @BucBoyy: - Ima Addicted To #Twitter.	0	neutral	0	1	0	0	0	0	-0.983	2.281	0	0.0	0	0.0	neutral	0	0	0	-1	-0.314	neutral	0	0	0.6	0	0	1
#LOVATICS! Wanna be in a fan book for @ddlovato let me know and ill send wat needs2b in it via #twitter	0	positive	0	0	1	0	0	3	-3.617	3.971	-2	0.22552490234375	0	-0.65380859375	neutral	1	1	0	-1	-1.677	neutral	1	1	3.763	0	1	2
Off to sleeep  #goodnight #twitter	0	neutral	0	0	0	0	0	0	-1.3199999999999998	1.674	0	0.0	0	-0.35400390625	neutral	0	0	0	-1	-0.7330000000000001	neutral	0	0	1.016	0	0	1
To much #twitter taking a break. â™£	1	neutral	0	1	1	0	0	0	-0.864	0.546	0	0.5859375	0	-0.07057952946350819	neutral	0	0	0	-1	-0.96	neutral	0	0	0.495	0	0	1
these #chickz on #twitter stay with they #mommy	0	neutral	0	0	0	0	0	0	-2.108	0.8230000000000001	0	0.038330078125	0	0.0	neutral	0	0	0	-1	-0.73	neutral	0	0	0.9410000000000001	0	0	1
Wow jus made a #TWITTER i reallly dnt kno how o2 use it so i neea alittle help	0	positive	2	0	0	1	0	6	-6.052	1.5499999999999998	0	0.316497802734375	0	-0.13885498046875	neutral	0	0	0	-1	-4.7829999999999995	neutral	0	0	1.18	0	0	3
#Twitter got DEAD as fuck all of a sudden!!!	1	negative	0	2	1	0	0	0	-2.001	2.109	-7	0.390710711479187	0	-0.625	negative	0	0	0	-3	-2.9869999999999997	negative	0	0	1.156	0	0	2
#twitter should i upload tweetdeck for my laptop?!	0	positive	0	0	0	0	0	0	-2.536	1.4740000000000002	0	0.0	0	-0.03125	neutral	0	0	0	-1	-2.969	neutral	0	0	1.08	0	0	2
Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 23	0	positive	1	0	0	1	1	2	-3.763	4.548000000000001	0	0.152557373046875	1	-0.0078125	neutral	0	0	1	-1	-0.7909999999999999	neutral	0	0	1.035	0	0	2
I HATE #TWITTER	0	negative	0	1	1	0	0	0	-2.3810000000000002	0.41	-3	0.0	0	-0.53125	negative	1	1	0	-4	-2.269	negative	1	1	0.0	0	1	1
Some people take themselves way too seriously...especially on #Twitter. It's amusing...to say the least. Bless your heart...	0	positive	2	0	2	1	1	2	-4.634	3.363	0	0.3696908950786906	1	-0.1875	neutral	0	0	1	-1	-0.646	neutral	0	0	1.044	1	0	2
Twitter Buzz Builds for the Occupy Wall Street Movement [CHARTS] http://t.co/6sfD0yzU #twitter	0	neutral	0	0	0	0	1	0	-1.484	3.4240000000000004	0	0.2451171875	0	-0.269775390625	neutral	0	0	2	-1	-0.524	neutral	0	0	1.4939999999999998	0	1	1
#twitter goin hammer	0	neutral	0	0	0	0	0	0	-0.8220000000000001	0.6719999999999999	0	0.0	0	-0.001953125	neutral	0	0	0	-1	-0.041	neutral	0	0	0.478	0	0	1
@IamTinaThompson @JudgeGregMathis is on #twitter also!!	0	positive	0	0	0	0	0	0	-0.528	0.9059999999999999	0	0.03125	0	0.0	neutral	0	0	0	-1	-0.115	neutral	0	0	0.33299999999999996	0	0	2
#twitter addict :)	0	neutral	0	1	1	0	0	0	-0.528	1.045	0	0.0	0	0.0	neutral	0	0	0	-1	0.0	positive	0	0	0.014	0	0	1
Welcome to #twitter @jackpot15!!	0	positive	1	0	0	1	0	2	-0.62	3.6069999999999998	0	0.04296875	0	0.0	positive	0	0	0	-1	-0.165	neutral	0	0	1.005	0	0	2
Hello! Welcome to #twitter RT â€œ@beabea210: @ACCU_MED ....hello Accu-Med!!!â€	0	positive	1	0	0	1	0	2	-0.62	5.645	0	0.04296875	0	0.0	positive	0	0	0	-1	-0.165	neutral	0	0	1.766	0	0	2
@karth_vader_ when did you change your nick again? I no longer see any of your tweets on my timeline. Anything wrong with #twitter?	0	negative	0	1	1	0	0	0	-5.988999999999999	4.202000000000001	-3	0.049016356468200684	0	-0.66949462890625	negative	0	1	0	-2	-4.9959999999999996	neutral	0	0	1.1560000000000001	0	1	1
- Ima Addicted To #Twitter.	0	neutral	0	1	0	0	0	0	-0.983	1.668	0	0.0	0	0.0	neutral	0	0	0	-1	-0.314	neutral	0	0	0.562	0	0	1
Everyone be sure to follow me on #twitter @mellee_love and check out my boy @TheRealDWI CT stand up!!	0	positive	2	0	0	0	0	0	-3.199	5.004	0	0.44278030035924165	0	-0.010440856218338013	positive	0	1	0	-1	-1.384	neutral	1	0	1.704	0	0	3
RT @OKadeState: @Paigemorse1 tweeted!  Its official she is still alive #Twitter	0	positive	0	0	0	0	1	1	-2.018	2.027	0	0.263671875	1	-0.04058647155761719	positive	0	0	1	-1	-1.3519999999999999	neutral	0	0	0.65	2	0	2
#twitter is the last time I do this social networking thing	0	neutral	0	0	0	0	1	0	-2.948	2.277	0	0.008024811744689941	0	-0.19039535522460938	neutral	0	0	0	-1	-1.3049999999999997	negative	0	0	0.241	0	0	1
Good morning #twitter.	1	positive	1	0	0	1	1	3	-0.528	1.7089999999999999	0	0.7083761114627123	1	0.0	neutral	0	0	1	-1	0.0	neutral	0	0	1.393	1	0	2
Ways in which you can use #Twitter to your professional advantage http://t.co/E3xK1w67 @writeychap	0	neutral	1	0	0	1	0	2	-2.6980000000000004	3.916	0	0.269622802734375	0	0.0	positive	0	0	2	-1	-0.271	neutral	0	0	0.312	1	0	1
@winnipeg_rt @andkatmy #Winnipeg needs better local news coverage tired of not being in the know Thanks #twitter	0	positive	1	1	1	1	0	4	-4.260999999999999	3.425	-2	0.936187744140625	0	-0.75	neutral	0	1	0	-1	-3.487	neutral	0	0	4.558	0	0	2
BRB #twitter;p	0	neutral	0	0	0	0	0	0	0.0	0.645	0	0.0	0	0.0	neutral	0	0	0	-1	0.0	neutral	0	0	0.237	0	0	1
Thank you @logoninjas for following us on #twitter - awesome name btw!	0	positive	2	0	0	2	0	6	-1.725	8.292	0	0.8292160034179688	0	0.0	positive	0	0	0	-1	0.0	neutral	0	0	3.237	0	0	3
Good night #Twitter Off(:	1	positive	1	0	0	1	1	3	-0.528	1.4249999999999998	0	0.7083761114627123	1	-0.35693359375	neutral	0	0	1	-1	-0.024	neutral	0	0	1.448	1	0	2
RT @frizzy_drizzy: @iTaylor_Simpson u post on #twitter to much like ery 5 sec #Damn	0	positive	1	1	1	1	0	2	-2.873	2.141	-4	0.48486328125	0	-0.297119140625	neutral	0	1	0	-1	-1.849	neutral	1	1	0.319	0	0	2
@king_fizzy &amp; @_Bigrob step your #twitter game up @elijahcrago is starting to catch up	1	neutral	0	0	1	0	0	0	-1.124	1.936	0	0.107421875	0	-0.1909484879579395	positive	0	0	0	-1	-0.834	neutral	0	0	0.8919999999999999	0	0	1
I totally forgot I have a  #twitter. Weird.	0	negative	0	1	1	0	0	0	-1.161	0.564	-2	0.5	0	-0.3119535446166992	neutral	0	1	0	-2	-2.092	neutral	1	0	0.609	0	0	1
Good Morning #Twitter! Have a nice day. :}	1	positive	2	0	0	2	1	6	-0.632	3.4509999999999996	0	1.1507589239627123	1	-0.18695354461669922	positive	0	0	1	-1	-0.229	neutral	0	0	3.496	1	0	2
SO IT'S BEEN A LOOONG MINUTE  BUT #TWITTER IM BACK  &amp; WITH A CLOTHING LINE!  #SWAGG	0	positive	1	0	0	0	0	0	-2.4	2.303	0	0.1743164081017312	0	-0.125	neutral	0	0	0	-1	-1.8559999999999999	neutral	0	0	1.6549999999999998	0	0	2
