content	NCRsurprise	SSPOL	OPW	BLNW	ONW	BLPW	NCRanticipation	APO	NRCHASHNEG	S140LEXPOS	ANE	SWP	NCRjoy	SWN	s140	NCRsadness	NCRnegative	NCRpositive	SSN	S140LEXNEG	label	NCRdisgust	NCRanger	NRCHASHPOS	NCRtrust	NCRfear	SSP
Geoff Shackelford: Honda Classic Ratings Up 78%: Michael Hiestand with the http://bit.ly/xG3x5c  http://MiuraGolf.com 	0	neutral	1	0	0	1	0	0	-1.944	2.35	0	0.2880859375	0	0.0	neutral	0	0	1	-1	-1.011	neutral	0	0	1.896	0	0	1
TONIGHT!!! we proudly pres. our 7th HALLOWEEN party with LIMEWAX & many more - this time at Studio 21 (twenty one) http://fb.me/2ukqCuGuh 	0	positive	0	0	0	0	1	2	-2.037	7.082000000000001	0	0.135498046875	0	0.0	positive	0	0	0	-1	-0.443	positive	0	0	5.126	0	0	2
This Saturday GREEN VELVET back at Cherry Moon! Together with DEG, FRANK ZOLEX, YOURI PARKER & DJ GHOST! Be part... http://fb.me/1WuTTKCDB 	0	positive	2	0	1	0	0	0	-0.452	5.823	-1	0.18615722469985485	1	-0.114654541015625	positive	0	0	4	-1	-1.506	neutral	0	0	8.257	2	1	2
At least I'm going to eastern tomorrow. Livonia can scratch my balls.	0	neutral	0	1	1	0	1	0	-0.8460000000000001	1.024	0	0.0	0	-0.251983642578125	neutral	0	0	0	-1	-2.217	negative	0	0	1.6540000000000001	0	0	1
Glow in the Dark T-Shirt Workshop at Grange Playcentre on Thur 1.11.12 (tomorrow) 10-11.30 am	0	positive	1	1	1	1	2	0	-0.102	2.449	0	0.3433837890625	1	-0.298858642578125	neutral	1	0	1	-1	-1.7	neutral	0	0	9.318	1	0	2
Vanessa and denies are coming shopping with me on black friday.!	1	positive	0	1	1	0	2	0	-1.918	2.7199999999999998	-2	0.2265625	1	-0.04126650094985962	positive	1	1	1	-1	-1.043	neutral	0	0	3.2590000000000003	1	0	2
happy 15th anniversity kuya gloc9 you are number 1 rapper and francis M. .........	0	negative	1	0	0	1	1	3	-1.7219999999999998	4.167	0	0.453125	1	-0.13428878784179688	positive	0	0	1	-2	-0.093	positive	0	0	3.293	1	0	2
That's it for the week. I'll talk again later after I my mb and cs class. In other news SimCity is a passalong and venus goes over the sun.	1	neutral	0	0	0	0	1	0	-3.1690000000000005	1.118	0	0.16064453125	1	-0.5006103515625	positive	0	0	2	-1	-3.991	neutral	0	0	4.993	1	0	1
Can't wait to see @Dynamomagician in South Africa on the 14th dude is on another level... check this out http://www.youtube.com/watch?v=-tWW3IHZgSg …	0	neutral	0	0	0	0	1	0	-0.938	2.901	0	0.15727984986733645	0	-0.2681307792663574	neutral	0	1	1	-1	-1.02	positive	0	0	8.251000000000001	1	0	1
@PGPackersNews Shield Kids Event October 5th @58 Bar n Grill in Pico Rivera Come n help support the fundraiser 4 abused and abandon children	0	negative	3	1	3	1	0	4	-5.295	2.871	-5	0.16364192962646484	0	-0.53533935546875	positive	1	1	0	-4	-5.1160000000000005	neutral	0	0	4.333	0	1	2
Spread the word! The Workshop is Dayton, OH is not cancelled! I will be in Ohio tomorrow & I'll be at the party Saturday Night!	0	positive	1	0	0	0	1	0	-1.1039999999999999	4.792000000000001	-1	0.004212409257888794	0	-1.0966796875	negative	0	0	1	-1	-5.595000000000001	neutral	0	0	7.074000000000001	1	0	2
Busy preparing for Izzy's Mini Masterclasses in the Studio tomorrow. Decadent chocolate ganache torte to welcome our attendees. Good idea?	1	positive	2	1	2	2	3	5	-0.484	7.658999999999999	0	1.0716573614627123	2	-0.03125	positive	0	0	2	-1	-0.473	neutral	0	0	8.132	2	0	2
SimCity delayed, now erecting on March 5: If you were thrilled by the recent lenghty demonstration of SimCity or... http://tinyurl.com/9e8vth9 	0	positive	0	1	0	1	0	5	-2.212	2.2150000000000003	-2	0.40625	0	-1.3789215087890625	neutral	0	1	1	-1	-2.4789999999999996	neutral	0	0	3.215	0	0	4
I miss one day & it seems like they're about to give me ISS tomorrow. #wtf #pt	0	negative	1	1	1	1	1	2	-5.1129999999999995	0.798	-6	0.25	0	-0.13323963262678262	neutral	0	0	0	-3	-4.856	negative	0	0	2.415	0	0	2
I will see him perform at club Pulse tomorrow so happy lol my bday... Come party with me having a... http://dlvr.it/242ys9  <via #instagram>	0	positive	2	0	0	1	2	6	-2.1	5.211	0	0.4587475061416626	1	-0.125	positive	0	0	1	-1	-1.997	positive	0	0	4.704	1	0	2
Euro Parliament may freeze contacts with Duma until Russia holds free and fair elections - Breaking News Buzz http://goo.gl/blv9z 	0	neutral	2	2	0	2	1	3	-2.4810000000000003	3.229	0	0.09445905685424805	0	-0.15723419189453125	neutral	0	0	2	-1	-3.4419999999999997	neutral	0	0	3.5139999999999993	1	1	1
The total number of Distressed Properties For Sale declined for the 4th straight week to 282 in Fairfax, Loudoun, and Arlington	0	negative	1	1	1	0	0	1	-3.95	1.541	-2	0.18704020977020264	0	-0.6811637878417969	neutral	0	1	0	-3	-4.434	neutral	0	0	2.835	0	1	1
The word is that Good Morning America will air a piece on the Yoga Face tomorrow betwen 8 and 9 am, Eastern... http://fb.me/yjwcel4U 	1	positive	2	0	0	1	2	3	-1.3670000000000002	3.8890000000000007	0	0.7435342688113451	1	-0.19238662719726562	positive	0	0	2	-1	-2.2510000000000003	neutral	0	0	4.607	2	0	2
WILDCAT WORKOUT OCTOBER 31st in the old gym at 7pm!! #FVSU RrrrrrTttttt	0	positive	0	0	0	0	0	0	-0.434	1.439	0	0.0419921875	0	-0.12109375	neutral	0	1	0	-1	-0.45699999999999996	neutral	0	0	3.6290000000000004	0	0	2
Yes, it is us:  Black Triangle Sighting in Pompano Beach, Florida on October 28th 2012 - basically it... http://bit.ly/XIMOOK   #aliens	0	neutral	1	0	1	0	0	1	-0.316	2.6899999999999995	0	0.90625	1	-0.04126650094985962	neutral	1	1	0	-1	-2.5279999999999996	neutral	0	0	5.768000000000002	0	0	1
Getting ready to head to Pico Rivera to meet up with my #Halloween stylist @tutus18. Trying to get a look together by tomorrow night!	0	positive	1	0	1	1	2	0	-1.523	3.4250000000000003	0	0.2720756279741181	0	-0.9091796875	positive	0	0	0	-1	-3.588	neutral	0	0	5.185	0	0	2
@Naseerzk I LOVE Dr. AQ!! :-) Kamran Shahid interviewed him today.I suggest u to watch it http://www.zemtv.com/2012/05/28/front-line-with-kamran-shahid-dr-qadeer-khan-28th-may-2012/ …	0	positive	2	0	0	1	1	3	-1.3730000000000002	4.688	0	0.859130859375	1	-0.03125	positive	0	0	1	-1	-2.059	positive	0	0	4.48	1	1	3
Photo: Good Monday Morning and Happy World Book Day! :3 (Taken with instagram) http://tmblr.co/ZC_1ByK7_Bu8 	1	positive	2	0	0	2	2	6	-0.6619999999999999	5.035	0	1.2327901739627123	2	-0.06396484375	positive	0	0	2	-1	-0.753	positive	0	0	5.9639999999999995	2	0	2
Track meet tomorrow South Florence, Timmonsville, and the worlds finnest West Florence #tracknation	0	neutral	0	0	0	0	2	0	-0.17300000000000001	2.085	0	0.04302215576171875	0	-0.03125	neutral	0	0	0	-1	-0.151	neutral	0	0	6.410000000000001	0	0	1
@CUTE_AF I'll make you the cd's while at work so you may add it to your collection if you like! lol :) Girl Poetic Justice n Gold Alpinas!	0	positive	4	0	0	4	0	7	-3.881	9.530999999999999	0	0.5708621668609344	0	-0.095703125	positive	0	0	2	-1	-2.0349999999999997	positive	0	0	5.497000000000002	1	0	3
Planned maintenance for the PlayStation Network scheduled for Monday, October 15th from 4AM to 4PM Pacific Time 7AM to 7PM Eastern#reminder	0	neutral	0	0	0	0	2	0	-1.2890000000000001	1.551	0	0.271728515625	0	0.0	neutral	0	0	1	-1	-4.255	neutral	0	0	6.266	1	0	1
Don't forget, Wednesday night is the weekly Amateur contest at Showgirls in Plant City. Come see me emcee! $300 cash prizes.	0	positive	0	0	1	0	1	0	-3.662	3.8959999999999995	-1	0.0655590295791626	1	-0.9091453552246094	positive	0	1	1	-1	-1.231	positive	0	1	3.9510000000000005	1	1	3
5 page paper due tomorrow and what am I doing with my time? Watching the Animal Planet. #weeeeeee	0	positive	0	0	0	0	2	0	-1.611	3.65	0	0.056884765625	0	-0.21875	neutral	0	0	0	-1	-3.11	positive	0	0	3.455	0	0	2
SIU up 2 sets to 0 at Drake (25-16, 27-25), looking to keep sole possession of 4th place in MVC. just underway in the 3rd set	0	neutral	1	0	0	0	0	0	-2.047	3.8730000000000007	0	0.34759235358797014	0	-0.5077819646542636	neutral	0	1	0	-1	-2.494	neutral	1	1	3.101000000000001	0	1	1
Had a great conversation with a guy at 16th & Mission after he gave me his last book for World Book Day. It was nifty, dude!	0	positive	2	0	0	2	0	5	-2.036	8.928	0	0.8974291086196899	0	-0.12646484375	positive	0	0	0	-1	-1.732	positive	0	0	8.361	0	0	3
Knicks vs Celtics is just a 3pt shootout New York has 9 and there's 5 mins left in the 2nd	0	neutral	1	0	0	0	0	0	-3.276	1.6829999999999998	0	0.2484130859375	0	-0.063232421875	negative	0	0	0	-1	-3.141	neutral	0	0	3.096	0	0	1
Don't get me on the topic of Andrew Breitbart again. I cried like a child last Saturday.	0	negative	1	0	0	1	1	2	-2.618	1.018	-2	0.24270880313997623	1	-0.21871566772460938	negative	0	0	1	-4	-3.171	negative	0	0	1.331	0	0	2
Oh wait if George Osborne gets shipped out to space on the B ark from Douglas Adams' book, he's going to demand an upgrade to 1st class...	0	neutral	1	0	0	0	1	0	-2.059	6.1850000000000005	-1	0.4210205078125	0	-0.4599037170410156	neutral	0	2	0	-1	-3.5500000000000003	negative	0	1	6.077000000000001	0	0	1
#tbt a year ago tomorrow i would have met the amazing Christina Grimmie :) #takemeback http://instagr.am/p/Q8HTXHn5t7/ 	0	negative	1	0	0	1	1	4	-1.044	2.265	0	0.5	0	-0.24945354461669922	neutral	0	0	0	-3	-1.3900000000000001	positive	0	0	4.449	0	0	3
Thursday Night Football Open Thread - Buccaneers vs. Vikings: Tonight, the Tampa Bay Buccaneers will take on the... http://sbn.to/VKtSRy 	0	neutral	2	0	0	0	1	0	-2.167	2.009	0	0.17627048492244057	1	-0.006846804513770621	neutral	0	0	1	-1	-1.2160000000000002	neutral	0	0	3.5070000000000006	0	0	1
Free showing of the Lorax this Friday night after Trunk or Treat at J.P. Riddle Stadium. http://nixle.us/83JKT 	2	positive	2	0	0	1	1	1	-2.5700000000000003	2.468	0	0.04025983810424805	1	-0.03125	neutral	1	1	1	-1	-1.337	neutral	1	1	3.7530000000000006	1	1	2
Mark Martin: Morning! *Yawn* Good weekend so far? 'Like' this status if you're having a lazy Sunday or... http://fb.me/2trRC6Xuu 	1	negative	1	2	2	1	1	3	-2.576	5.244	-1	0.7568990588188171	1	-0.0625	positive	0	2	2	-2	-1.118	positive	0	0	3.7619999999999996	1	0	2
Cliff Avril leaves Detroit Lions game with back injury: Detroit Lions defensive end Cliff Avril left Sunday's game against the Minnes...	0	neutral	1	2	5	0	0	0	-4.641	2.601	-2	0.17236327938735485	0	-0.40814208984375	negative	1	1	0	-1	-6.706000000000001	negative	0	1	2.21	0	3	1
I tried to get into Breakout Kings. Shit redundant after like the 5th episode lol. No wonder it got cancelled.	0	negative	2	2	1	2	0	5	-5.752999999999999	1.5349999999999997	-6	0.9986000070202863	0	-0.7216796875	negative	0	2	0	-2	-7.728	negative	1	1	3.3620000000000005	0	0	2
Jack Welch and Mort Zuckerman are always on giving 'wisdom'. Isn't their business style part of what made this mess in the 1st. #leansix	0	neutral	0	1	1	0	0	0	-8.093	3.745	-2	0.2308349609375	0	-0.109375	neutral	0	1	1	-1	-0.886	negative	1	0	4.6209999999999996	0	0	1
Best of luck to @IndianaStateVB at Illinois State tonight! Domination of the 2nd half of the MVC season starts tonight! #rolltimber	1	positive	2	0	1	2	1	6	-1.5719999999999998	3.9590000000000005	0	0.26171875	1	-0.140380859375	positive	1	1	1	-1	-1.936	positive	0	1	5.8580000000000005	0	1	3
@abeer_farhat Vanessa's gonna be at the soccer field tomorrow, not the gym-- she forced me to tell you :)	0	neutral	0	0	0	0	1	0	-2.8689999999999998	2.108	-1	0.4053955078125	0	-0.6875	neutral	0	1	0	-1	-3.342	positive	0	0	2.8520000000000003	0	1	1
Zionsville students did well on ISTEP! See the results and quotes from school superintendent Scott Robison in tomorrow's paper!	0	positive	1	0	0	1	1	0	-0.614	3.6729999999999996	0	0.4073113222122192	0	-0.03125	positive	0	0	0	-1	-1.009	positive	0	0	4.010000000000001	1	0	2
(Native) America day is coming up next Thursday! @CHR1ST1NA_N and I are going all out. #JoinTheTribe #MySoulisNative	0	positive	0	0	0	0	1	0	-0.9319999999999999	1.504	0	0.533203125	0	-0.2523841857910156	positive	0	0	0	-1	-0.977	positive	0	0	2.774	0	0	2
Yeah I'm pretty sure I'm going to Selma tomorrow.	0	positive	2	0	0	1	2	2	-0.7019999999999998	1.6260000000000001	0	0.217201171875	1	-0.375	positive	0	0	1	-1	-1.186	positive	0	0	2.572	1	0	3
Australian Directioners, little things will be played on the radio at 5pm on Monday afternoon on the hits radio.	0	neutral	1	0	1	0	0	0	-1.268	2.207	0	0.0977783203125	0	-0.34912109375	neutral	0	0	2	-1	-0.62	neutral	0	0	4.962	0	0	1
I dreamt I sat with @MaryRobinette at a Star Wars event, eating @Alinea's Lamb 86, watching James Lipton interview Ralph McQuarrie.	0	negative	1	0	0	0	1	0	-0.344	6.1049999999999995	0	0.10357666015625	2	-0.125	positive	0	0	2	-3	-2.581	neutral	0	0	8.617	2	0	1
Rattlestick recommends IMAGINING MADOFF! Check it out on Sunday at 3p at the JCC in Manhattan! More info at http://ow.ly/eyQoL 	0	positive	0	0	0	0	0	2	-0.938	7.803999999999999	0	0.1870033749146387	0	-0.002384185791015625	positive	0	0	0	-1	-1.3719999999999999	neutral	0	0	2.9400000000000004	0	0	2
@JimGellatly come with me, and you will see @theiqonsband, @Tijuana_Bibles, @Stone_Fox_Chase, and David Taylor at PivoPivo tomorrow night	0	neutral	1	0	0	0	1	0	-0.7939999999999999	2.7500000000000004	0	0.0680004358291626	0	-0.0341796875	positive	0	0	0	-1	-0.529	positive	0	0	3.7950000000000004	0	0	1
Bbsr: Autorickshaw union calls for 12-hr strike tomorrow in the city protesting against fuel price hike and cap on LPG #Odisha	0	negative	0	2	2	0	3	0	-2.679	1.3659999999999999	-3	0.03369140625	0	-0.11718752048909664	neutral	0	2	0	-2	-3.0620000000000003	neutral	0	1	3.17	2	0	1
Pakistan to talk counterterrorism with US, Afghans: Pakistan's foreign minister revealed Thursday that her country would soon hold co...	0	neutral	1	0	0	0	0	0	-5.023	1.753	0	0.21216022878138574	0	-0.5787353515625	neutral	0	1	1	-1	-1.337	neutral	0	0	1.2870000000000001	0	0	1
The earliest you can complete your 2013-2014 FAFSA is January 1st and our priority deadline is March 1st. You must fill one out every year!	0	positive	0	0	0	0	0	0	-2.193	3.8059999999999996	0	0.403076171875	0	-0.13411331176757812	positive	0	0	1	-1	-2.0	neutral	0	0	2.6949999999999994	1	0	2
PlayStation Network maintenance on October 15: Services going offline, possibly to make way for the new PS Store... http://adf.ly/Db49D 	0	neutral	0	0	0	0	2	0	-7.263999999999999	1.8949999999999998	-1	0.38146975640938807	0	-0.1875	neutral	0	0	1	-1	-2.329	neutral	0	0	1.8470000000000002	1	0	1
Tomorrow's Monday and I'm looking forward for it. Will be hanging out with an old Shatec friend of mine, Ying. Manhattan and ice-skating. :D	0	neutral	2	0	0	0	1	0	-0.65	3.1630000000000003	0	0.1788330078125	1	-0.3148841857910156	positive	1	1	2	-1	-1.0170000000000001	positive	1	1	4.748	1	1	1
Walk folder has Monk charts/tracks @FantomK_Music ---- Quartet session this saturday --- listen to the record	0	neutral	0	0	0	0	0	0	-0.40700000000000003	3.3760000000000003	0	0.265777587890625	0	-0.0625	positive	0	0	1	-1	-1.355	neutral	0	0	6.014000000000001	1	0	1
And the new Tomb Raider has been given a release date, roll on March 5th.	0	neutral	0	0	0	0	0	0	-2.102	4.343999999999999	0	0.23199796676635742	0	-0.19310754546313547	neutral	1	0	1	-1	-1.063	neutral	0	0	4.645	0	0	1
It is a big day in Henryville as students displaced by the March 2 tornadoes finally return to class at their new... http://dlvr.it/1yr1W4 	1	neutral	0	1	1	0	1	1	-6.388	2.247	0	0.30989837646484375	1	-0.37501537799835205	neutral	1	0	2	-1	-2.54	neutral	1	1	5.779	1	1	1
Australian Directioners! Up All Night Tour DVD will be posted tomorrow, you guys should be getting them some time on Friday or so.	0	positive	1	0	0	0	2	0	-3.802	4.039	0	0.60302734375	0	-0.0341796875	positive	0	0	0	-1	-0.762	neutral	0	0	4.861000000000001	0	0	2
Dee Dee Ramone's exhibition of visual work opens tomorrow! Dee Dee & Shepard Fairey prints for sale at the opening! FRIDAY 8PM-11PM	0	positive	0	0	0	1	1	0	-1.441	5.268	0	0.07867463701404631	0	-0.21875	neutral	0	0	0	-1	-1.19	positive	0	0	6.446999999999999	0	0	2
Big Redd, Young Savage and Reed Dollaz will be on stage tomorrow night! Philly it's Going Down!!	1	negative	1	1	2	0	2	1	-0.591	3.0759999999999996	0	0.22767020761966705	1	-0.38671875	neutral	0	1	1	-3	-0.931	positive	0	1	3.9550000000000005	0	1	2
Check out some live jazz music from David Taylor and Tom Ogunribido today from 12-2pm in the LPC Student Center 2nd floor dining area!	0	positive	1	0	0	0	0	0	-1.3079999999999998	4.986999999999999	0	0.7878549107117578	1	-0.002384185791015625	positive	1	0	2	-1	-1.024	neutral	0	0	6.994999999999999	1	0	2
@BBCR1 @thewantedmusic arrw how cute is AJ and the boys #IFoundYou ready to be downloaded on sunday! x	0	positive	2	0	0	2	1	2	-1.083	4.212	0	0.5938720703125	0	0.0	positive	0	0	1	-1	-0.30400000000000005	positive	0	0	4.252000000000001	0	0	2
#Vbnss Daily Digit: Exchanges lost $1 mln a day - Oct 31 - NYSE, Nasdaq, and the CBOE each lost about $1 million in ... http://ow.ly/2sYaOT 	0	neutral	0	2	2	0	1	0	-2.8529999999999998	3.1330000000000005	-6	0.0654296875	0	-0.60302734375	neutral	2	2	0	-1	-4.651000000000001	negative	0	0	3.5549999999999997	1	0	1
Slept for about 11 hours. I seem to be in quite an odd mood. Ah well, @SoundersFC in play offs tonight (2am) and Jack White on Sunday!!!	0	positive	2	1	1	1	1	0	-2.586	3.482999999999999	-2	0.6742178220173646	1	-0.5235691666603088	positive	0	0	1	-1	-4.539000000000001	negative	0	0	7.594000000000001	1	0	2
Stevie from Stevie TV inspired my look for the party... I can't wait to go jet black!	1	positive	0	0	1	0	1	2	-0.365	5.433	0	0.9689636808034265	1	-0.21802431344985962	neutral	1	2	1	-1	-1.742	positive	0	0	4.661	1	0	3
Gadkari on attack mode, says ready for any probe: BJP president Nitin Gadkari on Wednesday took on the Congress ... http://bit.ly/T4iSZA 	0	negative	1	1	1	1	1	0	-5.608	2.444000000000001	-1	0.09375	0	-0.2530517578125	neutral	0	1	1	-3	-2.317	neutral	1	1	1.6789999999999998	2	1	1
the lovely @GBarlowofficial is apparently coming to St David's Hall in January. SWOOOOOOOOOOOOONNNNN	1	positive	1	0	0	1	2	3	-0.092	1.7500000000000002	0	0.9140625	1	0.0	neutral	1	0	1	-1	-1.5579999999999998	positive	0	0	5.67	1	0	2
Marvel's Phase Two Kicks Off with 'Iron Man 3' Trailer on October 23rd: Briefly: If Halloween i... http://bit.ly/VhGUo9  -danferguson.me	1	neutral	1	0	0	1	0	3	-1.037	3.221	0	0.1572265625	0	-0.38525390625	neutral	0	0	1	-1	-1.626	neutral	0	0	3.606	0	0	1
hoping Rob Elliot gets his chance too,as much as I love Harper, he was clearly off pace on Monday,Krul would have seen us win 2-0 #nufc #UEL	1	positive	2	0	0	3	0	12	-6.062000000000001	3.9680000000000004	-2	1.138427734375	1	-0.8222074508666992	neutral	1	1	1	-1	-1.9160000000000001	positive	1	1	2.9259999999999993	0	1	3
I'm ready to defend the 3 stars & a sun! Happy birthday sir Francis M! http://instagr.am/p/QVHxkonmaz/ 	2	positive	4	0	0	2	4	3	-2.104	6.122	0	0.45703125	3	-0.15234375	positive	0	0	5	-1	-0.885	positive	0	0	8.855	3	1	2
Just read an article...E L James is writing a 4th book in the 50 shades series	0	neutral	1	0	0	0	0	0	-0.605	2.8420000000000005	0	0.1817626953125	0	-0.1875	neutral	0	0	0	-1	-0.218	neutral	0	0	2.84	1	0	1
Only 2 non-Chase drivers in the top 10 -- Kyle Busch in 4th and Mark Martin in 8th.#NASCAR	0	neutral	1	0	0	1	1	2	-1.391	2.422	0	0.00799560360610485	0	-0.007816314697265625	neutral	0	0	1	-1	-1.41	neutral	0	0	1.9629999999999999	1	0	1
Please remember that the deadline for the 1st Quarter Box Tops for Education and our Trash for Cash fundraiser is... http://fb.me/LRDC1ebf 	0	positive	1	1	0	1	1	3	-4.224	3.1790000000000003	0	1.1232757568359375	1	0.0	neutral	1	1	1	-1	-1.708	neutral	1	1	2.737	1	1	2
Top pct of rushing plays: SEA 54.70%, HOU 51.84%, WSH 51.07%, BUF 47.92%, SF 47.85%... #Bears are 9th with 47.04%	0	positive	1	0	0	1	1	2	-0.9770000000000001	2.614	0	0.0	0	-0.031253814697265625	neutral	0	0	2	-1	-1.572	neutral	0	0	2.252	1	0	2
Weak D and a penalty set up a short TD run for Eastern. 'Cats 17-14 with 2:08 left in 1st half.	0	negative	0	2	2	0	0	0	-3.299	2.051	-4	0.077115997672081	0	-1.1247134627049533	neutral	1	1	0	-2	-3.173	negative	0	1	2.692	0	1	1
Good win for NUFC. Nine changes to Sunday's team and still doing well. Got to keep this going now. #nufc	1	positive	2	0	0	3	1	7	-4.578	2.615	0	1.0946297087222339	1	-0.3882427215576172	neutral	0	0	1	-1	-1.631	positive	0	0	3.505	2	0	2
Baby stroller sale: Safety 1st Boost Air Protect Booster Car Seat, Dixie with cheap coupon code http://strollers.salesoff.us/safety-1st-boost-air-protect-booster-car-seat-dixie-with-cheap-coupon-code/ …	0	positive	2	1	1	2	0	3	-4.444	1.8559999999999999	0	0.2578125	1	-1.0390625	neutral	0	1	2	-1	-3.209	neutral	0	0	3.049	0	0	2
Men's latest bedroom worry: '50 Shades': E L James' 'Fifty Shades of Grey' may be supercharging the sex-drives o... http://tinyurl.com/8lumpfg 	0	negative	0	1	1	0	1	0	-1.218	5.283999999999999	-4	0.3516845703125	0	-4.8828125E-4	neutral	1	1	0	-4	-0.7260000000000001	negative	0	0	2.6969999999999996	0	1	1
JETT LOUNGE THURSDAY NIGHT!!! it's gonna be HOT!!! come party with me and Kenny Smoove he is one of the hottest Producers and many more!!!	0	positive	1	0	0	2	0	0	-2.311	6.642999999999999	0	0.06708431243896484	0	-0.04211854934692383	positive	0	1	0	-1	-1.228	positive	0	1	9.230000000000002	0	0	2
##$$## Black Friday Deals Canon EF 70-300mm f/4-5.6 IS USM Zoom Lens with Hoya UV Filter + Hood + Accessory Kit for ... http://bit.ly/W0iQYH 	0	neutral	0	0	1	0	0	0	-2.5580000000000003	5.479	0	0.0703125	0	-0.12720400094985962	neutral	1	2	0	-1	-1.159	neutral	1	1	5.265000000000001	0	1	1
Peter Whittingham now officially overtaken the mighty Roger Johnson as my favorite CCFC player ever! More of the same Tuesday please	0	positive	3	0	0	3	0	3	-2.009	3.9619999999999997	0	0.5546875	2	-0.1328125	neutral	0	1	2	-1	-2.4859999999999998	positive	0	1	7.6030000000000015	2	1	2
Trifecta will be performing at the 19th Green in Jeffersonville IN on Thursday Sept 6 @ 8pm! Come join the party!	0	positive	1	0	0	0	0	1	-0.082	3.6159999999999997	0	0.035346031188964844	1	-3.96728515625E-4	positive	0	0	2	-1	-1.286	positive	0	0	6.993	1	0	2
...move the remaining teams to the D leagues, champion, moves up to the 16 team league & the 16th place team is bumped down to the D league	0	neutral	1	1	1	1	1	0	-4.211	4.038	0	0.10171271837316453	1	-0.55859375	neutral	0	0	3	-1	-2.3049999999999997	neutral	0	0	4.256	3	0	1
Physics professor just extended our assignment from 11:30 tonight to 11:30 tomorrow...I guess he isn't the only one drinking. #profgetcrunk	1	neutral	1	0	0	0	0	0	-1.069	0.9710000000000001	0	0.184814453125	0	-0.0859375	negative	0	1	2	-1	-4.306	positive	0	0	3.1249999999999996	1	0	1
Muchoforex New Post - Utilities Stocks, Including Kinder Morgan, Making Big Moves on August 17.... Read it now at http://tinyurl.com/d2xquhh 	0	neutral	0	0	0	0	0	3	-0.843	3.8839999999999995	0	0.30684661865234375	0	-0.004150390625	positive	0	1	2	-1	-2.168	neutral	0	0	4.25	0	0	1
Timmonsville's Bubba Huggins endorses TOM RICE in the June 26, 7th Congressional District Republican primary RUN... http://fb.me/1CGRO10Y2 	0	positive	0	0	0	1	0	2	-7.901	2.5629999999999997	0	0.129850372672081	0	0.0	neutral	0	0	1	-1	-0.278	neutral	0	0	3.5470000000000006	0	0	3
SPC is bring Giuliana and Bill Rancic for Breast Cancer Awareness month on October 30th in the GC Ballrooms for a FREE event! Check out...	0	positive	1	1	1	1	0	1	-1.091	5.2299999999999995	-1	0.5373218067688867	0	-0.3305091857910156	neutral	1	1	0	-1	-1.992	neutral	1	1	4.655000000000001	0	1	2
I just found out that it's his birthday last Thursday.. :/ .... Belated Happy Birthday Francis M.. :]	2	positive	2	1	1	1	3	3	-1.831	5.1530000000000005	0	0.6276537179946899	4	-0.15863418579101562	positive	0	1	4	-1	-1.301	positive	0	0	6.698	2	0	2
Steve Emerson on Sun News Network with Michael Coren - Political correctness has damaged all aspects of life http://www.investigativeproject.org/3753/steve-emerson-on-sun-news-network-with-michael#.UFjOdn8nLCw.twitter …	1	neutral	0	1	0	0	2	0	-1.705	2.7170000000000005	0	0.996124267578125	1	-0.4375	negative	0	0	1	-1	-2.926	negative	0	0	6.01	2	0	1
Arkansas State 3, UL 0 (10:29, 1st Quarter) Brian Davis nails a 47-yard FG on the Red Wolves opening drive of the game. #Cajuns	0	neutral	1	0	1	0	0	0	-6.949000000000001	2.422	0	0.040023863257374614	0	-0.357757568359375	neutral	0	0	0	-1	-1.444	neutral	0	0	2.431	0	0	1
I hope yall not sleeping on the #Blackout Homecoming Party this Friday at Club Pulse. Shit is really bout to crinack.	1	positive	1	1	0	0	1	2	-4.907	3.639	-4	0.5113525390625	1	-0.9482421875	negative	0	2	1	-2	-3.744	positive	1	2	3.0959999999999996	1	0	3
My 1st tweet, chose you @KellyRipa, saw u in Banff, thankful our snow isn't as damaging as the weather you're dealing with! Keep safe & dry	0	positive	2	1	1	2	0	3	-4.094999999999999	7.852999999999999	0	0.4453125	2	-1.369030475616455	positive	0	0	2	-1	-2.444	positive	0	0	5.74	1	0	2
@gm3ek Are you going to SJP tomorrow night pal?	0	neutral	0	0	0	0	1	0	-1.8589999999999998	1.5819999999999999	0	0.0625	0	-0.2216796875	positive	0	0	0	-1	-0.35	neutral	0	0	1.441	0	0	1
Coaches like Gonzaga's chances - Mon, 29 Oct 2012 PST: Don't count the Zags out after their run of WCC basketball... http://dlvr.it/2PR84R 	0	positive	1	0	0	1	1	4	-3.55	1.9789999999999996	0	0.209562286734581	1	-0.127349853515625	neutral	0	0	2	-1	-1.6680000000000001	positive	0	0	2.906	1	0	2
Wednesday's Laugh: ESKOM: A little old lady answered a knock on the door one day, only to be confronted by a... http://fb.me/sTFpIa8Z 	1	negative	0	1	3	0	0	1	-6.412	3.0340000000000003	0	0.2193603515625	1	-0.803955078125	neutral	0	0	1	-3	-1.139	neutral	0	0	3.239	0	0	2
Urban Outfitters. 10% off with College ID til Sunday night. (Doesnt matter how old it is). I hope someone brings their ID from ages ago.	1	positive	1	0	0	0	1	3	-4.851999999999999	2.862	0	0.13134765625	1	-0.40380859375	neutral	0	0	1	-1	-4.227	neutral	0	0	3.47	1	0	3
